set_id,set_name,card_id,local_id,name,types,hp,stage,rarity,artist,image
bw2,Emerging Powers,bw2-56,56,Excadrill,,,,,,https://assets.tcgdex.net/en/bw/bw2/56
bw2,Emerging Powers,bw2-57,57,Excadrill,,,,,,https://assets.tcgdex.net/en/bw/bw2/57
bw2,Emerging Powers,bw2-58,58,Throh,,,,,,https://assets.tcgdex.net/en/bw/bw2/58
bw2,Emerging Powers,bw2-59,59,Sawk,,,,,,https://assets.tcgdex.net/en/bw/bw2/59
bw2,Emerging Powers,bw2-60,60,Sandile,,,,,,https://assets.tcgdex.net/en/bw/bw2/60
bw2,Emerging Powers,bw2-61,61,Krokorok,,,,,,https://assets.tcgdex.net/en/bw/bw2/61
bw2,Emerging Powers,bw2-62,62,Krookodile,,,,,,https://assets.tcgdex.net/en/bw/bw2/62
bw2,Emerging Powers,bw2-63,63,Terrakion,,,,,,https://assets.tcgdex.net/en/bw/bw2/63
bw2,Emerging Powers,bw2-64,64,Purrloin,,,,,,https://assets.tcgdex.net/en/bw/bw2/64
bw2,Emerging Powers,bw2-65,65,Liepard,,,,,,https://assets.tcgdex.net/en/bw/bw2/65
bw2,Emerging Powers,bw2-66,66,Zorua,,,,,,https://assets.tcgdex.net/en/bw/bw2/66
bw2,Emerging Powers,bw2-67,67,Zoroark,,,,,,https://assets.tcgdex.net/en/bw/bw2/67
bw2,Emerging Powers,bw2-68,68,Vullaby,,,,,,https://assets.tcgdex.net/en/bw/bw2/68
bw2,Emerging Powers,bw2-69,69,Mandibuzz,,,,,,https://assets.tcgdex.net/en/bw/bw2/69
bw2,Emerging Powers,bw2-70,70,Ferroseed,,,,,,https://assets.tcgdex.net/en/bw/bw2/70
bw2,Emerging Powers,bw2-71,71,Ferroseed,,,,,,https://assets.tcgdex.net/en/bw/bw2/71
bw2,Emerging Powers,bw2-72,72,Ferrothorn,,,,,,https://assets.tcgdex.net/en/bw/bw2/72
bw2,Emerging Powers,bw2-73,73,Ferrothorn,,,,,,https://assets.tcgdex.net/en/bw/bw2/73
bw2,Emerging Powers,bw2-74,74,Klink,,,,,,https://assets.tcgdex.net/en/bw/bw2/74
bw2,Emerging Powers,bw2-75,75,Klang,,,,,,https://assets.tcgdex.net/en/bw/bw2/75
bw2,Emerging Powers,bw2-76,76,Klinklang,,,,,,https://assets.tcgdex.net/en/bw/bw2/76
bw2,Emerging Powers,bw2-77,77,Cobalion,,,,,,https://assets.tcgdex.net/en/bw/bw2/77
bw2,Emerging Powers,bw2-78,78,Patrat,,,,,,https://assets.tcgdex.net/en/bw/bw2/78
bw2,Emerging Powers,bw2-79,79,Watchog,,,,,,https://assets.tcgdex.net/en/bw/bw2/79
bw2,Emerging Powers,bw2-80,80,Pidove,,,,,,https://assets.tcgdex.net/en/bw/bw2/80
bw2,Emerging Powers,bw2-81,81,Tranquill,,,,,,https://assets.tcgdex.net/en/bw/bw2/81
bw2,Emerging Powers,bw2-82,82,Unfezant,,,,,,https://assets.tcgdex.net/en/bw/bw2/82
bw2,Emerging Powers,bw2-83,83,Audino,,,,,,https://assets.tcgdex.net/en/bw/bw2/83
bw2,Emerging Powers,bw2-84,84,Minccino,,,,,,https://assets.tcgdex.net/en/bw/bw2/84
bw2,Emerging Powers,bw2-85,85,Cinccino,,,,,,https://assets.tcgdex.net/en/bw/bw2/85
bw2,Emerging Powers,bw2-86,86,Rufflet,,,,,,https://assets.tcgdex.net/en/bw/bw2/86
bw2,Emerging Powers,bw2-87,87,Rufflet,,,,,,https://assets.tcgdex.net/en/bw/bw2/87
bw2,Emerging Powers,bw2-88,88,Braviary,,,,,,https://assets.tcgdex.net/en/bw/bw2/88
bw2,Emerging Powers,bw2-89,89,Tornadus,,,,,,https://assets.tcgdex.net/en/bw/bw2/89
bw2,Emerging Powers,bw2-90,90,Bianca,,,,,,https://assets.tcgdex.net/en/bw/bw2/90
bw2,Emerging Powers,bw2-91,91,Cheren,,,,,,https://assets.tcgdex.net/en/bw/bw2/91
bw2,Emerging Powers,bw2-92,92,Crushing Hammer,,,,,,https://assets.tcgdex.net/en/bw/bw2/92
bw2,Emerging Powers,bw2-93,93,Great Ball,,,,,,https://assets.tcgdex.net/en/bw/bw2/93
bw2,Emerging Powers,bw2-94,94,Max Potion,,,,,,https://assets.tcgdex.net/en/bw/bw2/94
bw2,Emerging Powers,bw2-95,95,Pokémon Catcher,,,,,,https://assets.tcgdex.net/en/bw/bw2/95
bw2,Emerging Powers,bw2-96,96,Recycle,,,,,,https://assets.tcgdex.net/en/bw/bw2/96
bw2,Emerging Powers,bw2-97,97,Thundurus,,,,,,https://assets.tcgdex.net/en/bw/bw2/97
bw2,Emerging Powers,bw2-98,98,Tornadus,,,,,,https://assets.tcgdex.net/en/bw/bw2/98
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-1,1,Lillipup,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-2,2,Fighting Energy,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-3,3,Fighting Energy,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-4,4,Energy Switch,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-5,5,Fighting Energy,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-6,6,Fighting Energy,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-7,7,Fighting Energy,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-8,8,Fighting Energy,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-9,9,Fighting Energy,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-10,10,Fighting Energy,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-11,11,Timburr,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-12,12,Audino,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-13,13,Drilbur,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-14,14,Gurdurr,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-15,15,Potion,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-16,16,PlusPower,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-17,17,Excadrill,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-18,18,Audino,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-19,19,Herdier,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-20,20,Fighting Energy,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-21,21,Energy Search,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-22,22,Fighting Energy,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-23,23,Potion,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-24,24,Pokémon Communication,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-25,25,Drilbur,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-26,26,Fighting Energy,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-27,27,Lillipup,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-28,28,Fighting Energy,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-29,29,Timburr,,,,,,
tk-bw-e,BW trainer Kit (Excadrill),tk-bw-e-30,30,Excadrill,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-1,1,Purrloin,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-2,2,Watchog,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-3,3,Darkness Energy,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-4,4,Minccino,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-5,5,Darkness Energy,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-6,6,Darkness Energy,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-7,7,Darkness Energy,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-8,8,Darkness Energy,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-9,9,Darkness Energy,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-10,10,Darkness Energy,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-11,11,PlusPower,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-12,12,Patrat,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-13,13,Zorua,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-14,14,Pidove,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-15,15,Tranquill,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-16,16,Energy Retrieval,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-17,17,Zoroark,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-18,18,Pokémon Communication,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-19,19,Minccino,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-20,20,Darkness Energy,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-21,21,Pidove,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-22,22,Darkness Energy,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-23,23,Zorua,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-24,24,Darkness Energy,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-25,25,Purrloin,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-26,26,Darkness Energy,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-27,27,Energy Search,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-28,28,Darkness Energy,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-29,29,Patrat,,,,,,
tk-bw-z,BW trainer Kit (Zoroark),tk-bw-z-30,30,Zoroark,,,,,,
bw3,Noble Victories,bw3-1,1,Sewaddle,,,,,,https://assets.tcgdex.net/en/bw/bw3/1
bw3,Noble Victories,bw3-2,2,Swadloon,,,,,,https://assets.tcgdex.net/en/bw/bw3/2
bw3,Noble Victories,bw3-3,3,Leavanny,,,,,,https://assets.tcgdex.net/en/bw/bw3/3
bw3,Noble Victories,bw3-4,4,Petilil,,,,,,https://assets.tcgdex.net/en/bw/bw3/4
bw3,Noble Victories,bw3-5,5,Lilligant,,,,,,https://assets.tcgdex.net/en/bw/bw3/5
bw3,Noble Victories,bw3-6,6,Dwebble,,,,,,https://assets.tcgdex.net/en/bw/bw3/6
bw3,Noble Victories,bw3-7,7,Crustle,,,,,,https://assets.tcgdex.net/en/bw/bw3/7
bw3,Noble Victories,bw3-8,8,Karrablast,,,,,,https://assets.tcgdex.net/en/bw/bw3/8
bw3,Noble Victories,bw3-9,9,Foongus,,,,,,https://assets.tcgdex.net/en/bw/bw3/9
bw3,Noble Victories,bw3-10,10,Amoonguss,,,,,,https://assets.tcgdex.net/en/bw/bw3/10
bw3,Noble Victories,bw3-11,11,Shelmet,,,,,,https://assets.tcgdex.net/en/bw/bw3/11
bw3,Noble Victories,bw3-12,12,Accelgor,,,,,,https://assets.tcgdex.net/en/bw/bw3/12
bw3,Noble Victories,bw3-13,13,Virizion,,,,,,https://assets.tcgdex.net/en/bw/bw3/13
bw3,Noble Victories,bw3-14,14,Victini,,,,,,https://assets.tcgdex.net/en/bw/bw3/14
bw3,Noble Victories,bw3-15,15,Victini,,,,,,https://assets.tcgdex.net/en/bw/bw3/15
bw3,Noble Victories,bw3-16,16,Pansear,,,,,,https://assets.tcgdex.net/en/bw/bw3/16
bw3,Noble Victories,bw3-17,17,Simisear,,,,,,https://assets.tcgdex.net/en/bw/bw3/17
bw3,Noble Victories,bw3-18,18,Heatmor,,,,,,https://assets.tcgdex.net/en/bw/bw3/18
bw3,Noble Victories,bw3-19,19,Larvesta,,,,,,https://assets.tcgdex.net/en/bw/bw3/19
bw3,Noble Victories,bw3-20,20,Larvesta,,,,,,https://assets.tcgdex.net/en/bw/bw3/20
bw3,Noble Victories,bw3-21,21,Volcarona,,,,,,https://assets.tcgdex.net/en/bw/bw3/21
bw3,Noble Victories,bw3-22,22,Tympole,,,,,,https://assets.tcgdex.net/en/bw/bw3/22
bw3,Noble Victories,bw3-23,23,Palpitoad,,,,,,https://assets.tcgdex.net/en/bw/bw3/23
bw3,Noble Victories,bw3-24,24,Seismitoad,,,,,,https://assets.tcgdex.net/en/bw/bw3/24
bw3,Noble Victories,bw3-25,25,Tirtouga,,,,,,https://assets.tcgdex.net/en/bw/bw3/25
bw3,Noble Victories,bw3-26,26,Carracosta,,,,,,https://assets.tcgdex.net/en/bw/bw3/26
bw3,Noble Victories,bw3-27,27,Vanillite,,,,,,https://assets.tcgdex.net/en/bw/bw3/27
bw3,Noble Victories,bw3-28,28,Vanillish,,,,,,https://assets.tcgdex.net/en/bw/bw3/28
bw3,Noble Victories,bw3-29,29,Vanilluxe,,,,,,https://assets.tcgdex.net/en/bw/bw3/29
bw3,Noble Victories,bw3-30,30,Frillish,,,,,,https://assets.tcgdex.net/en/bw/bw3/30
bw3,Noble Victories,bw3-31,31,Jellicent,,,,,,https://assets.tcgdex.net/en/bw/bw3/31
bw3,Noble Victories,bw3-32,32,Cryogonal,,,,,,https://assets.tcgdex.net/en/bw/bw3/32
bw3,Noble Victories,bw3-33,33,Cryogonal,,,,,,https://assets.tcgdex.net/en/bw/bw3/33
bw3,Noble Victories,bw3-34,34,Kyurem,,,,,,https://assets.tcgdex.net/en/bw/bw3/34
bw3,Noble Victories,bw3-35,35,Blitzle,,,,,,https://assets.tcgdex.net/en/bw/bw3/35
bw3,Noble Victories,bw3-36,36,Zebstrika,,,,,,https://assets.tcgdex.net/en/bw/bw3/36
bw3,Noble Victories,bw3-37,37,Emolga,,,,,,https://assets.tcgdex.net/en/bw/bw3/37
bw3,Noble Victories,bw3-38,38,Tynamo,,,,,,https://assets.tcgdex.net/en/bw/bw3/38
bw3,Noble Victories,bw3-39,39,Tynamo,,,,,,https://assets.tcgdex.net/en/bw/bw3/39
bw3,Noble Victories,bw3-40,40,Eelektrik,,,,,,https://assets.tcgdex.net/en/bw/bw3/40
bw3,Noble Victories,bw3-41,41,Eelektross,,,,,,https://assets.tcgdex.net/en/bw/bw3/41
bw3,Noble Victories,bw3-42,42,Stunfisk,,,,,,https://assets.tcgdex.net/en/bw/bw3/42
bw3,Noble Victories,bw3-43,43,Victini,,,,,,https://assets.tcgdex.net/en/bw/bw3/43
bw3,Noble Victories,bw3-44,44,Yamask,,,,,,https://assets.tcgdex.net/en/bw/bw3/44
bw3,Noble Victories,bw3-45,45,Yamask,,,,,,https://assets.tcgdex.net/en/bw/bw3/45
bw3,Noble Victories,bw3-46,46,Cofagrigus,,,,,,https://assets.tcgdex.net/en/bw/bw3/46
bw3,Noble Victories,bw3-47,47,Cofagrigus,,,,,,https://assets.tcgdex.net/en/bw/bw3/47
bw3,Noble Victories,bw3-48,48,Trubbish,,,,,,https://assets.tcgdex.net/en/bw/bw3/48
bw3,Noble Victories,bw3-49,49,Garbodor,,,,,,https://assets.tcgdex.net/en/bw/bw3/49
bw3,Noble Victories,bw3-50,50,Solosis,,,,,,https://assets.tcgdex.net/en/bw/bw3/50
bw3,Noble Victories,bw3-51,51,Duosion,,,,,,https://assets.tcgdex.net/en/bw/bw3/51
bw3,Noble Victories,bw3-52,52,Reuniclus,,,,,,https://assets.tcgdex.net/en/bw/bw3/52
bw3,Noble Victories,bw3-53,53,Reuniclus,,,,,,https://assets.tcgdex.net/en/bw/bw3/53
bw3,Noble Victories,bw3-54,54,Elgyem,,,,,,https://assets.tcgdex.net/en/bw/bw3/54
bw3,Noble Victories,bw3-55,55,Elgyem,,,,,,https://assets.tcgdex.net/en/bw/bw3/55
bw3,Noble Victories,bw3-56,56,Beheeyem,,,,,,https://assets.tcgdex.net/en/bw/bw3/56
bw3,Noble Victories,bw3-57,57,Litwick,,,,,,https://assets.tcgdex.net/en/bw/bw3/57
bw3,Noble Victories,bw3-58,58,Litwick,,,,,,https://assets.tcgdex.net/en/bw/bw3/58
bw3,Noble Victories,bw3-59,59,Lampent,,,,,,https://assets.tcgdex.net/en/bw/bw3/59
bw3,Noble Victories,bw3-60,60,Chandelure,,,,,,https://assets.tcgdex.net/en/bw/bw3/60
bw3,Noble Victories,bw3-61,61,Gigalith,,,,,,https://assets.tcgdex.net/en/bw/bw3/61
bw3,Noble Victories,bw3-62,62,Timburr,,,,,,https://assets.tcgdex.net/en/bw/bw3/62
bw3,Noble Victories,bw3-63,63,Gurdurr,,,,,,https://assets.tcgdex.net/en/bw/bw3/63
bw3,Noble Victories,bw3-64,64,Conkeldurr,,,,,,https://assets.tcgdex.net/en/bw/bw3/64
bw3,Noble Victories,bw3-65,65,Conkeldurr,,,,,,https://assets.tcgdex.net/en/bw/bw3/65
bw3,Noble Victories,bw3-66,66,Archen,,,,,,https://assets.tcgdex.net/en/bw/bw3/66
bw3,Noble Victories,bw3-67,67,Archeops,,,,,,https://assets.tcgdex.net/en/bw/bw3/67
bw3,Noble Victories,bw3-68,68,Stunfisk,,,,,,https://assets.tcgdex.net/en/bw/bw3/68
bw3,Noble Victories,bw3-69,69,Mienfoo,,,,,,https://assets.tcgdex.net/en/bw/bw3/69
bw3,Noble Victories,bw3-70,70,Mienshao,,,,,,https://assets.tcgdex.net/en/bw/bw3/70
bw3,Noble Victories,bw3-71,71,Golett,,,,,,https://assets.tcgdex.net/en/bw/bw3/71
bw3,Noble Victories,bw3-72,72,Golurk,,,,,,https://assets.tcgdex.net/en/bw/bw3/72
bw3,Noble Victories,bw3-73,73,Terrakion,,,,,,https://assets.tcgdex.net/en/bw/bw3/73
bw3,Noble Victories,bw3-74,74,Landorus,,,,,,https://assets.tcgdex.net/en/bw/bw3/74
bw3,Noble Victories,bw3-75,75,Pawniard,,,,,,https://assets.tcgdex.net/en/bw/bw3/75
bw3,Noble Victories,bw3-76,76,Bisharp,,,,,,https://assets.tcgdex.net/en/bw/bw3/76
bw3,Noble Victories,bw3-77,77,Deino,,,,,,https://assets.tcgdex.net/en/bw/bw3/77
bw3,Noble Victories,bw3-78,78,Zweilous,,,,,,https://assets.tcgdex.net/en/bw/bw3/78
bw3,Noble Victories,bw3-79,79,Hydreigon,,,,,,https://assets.tcgdex.net/en/bw/bw3/79
bw3,Noble Victories,bw3-80,80,Escavalier,,,,,,https://assets.tcgdex.net/en/bw/bw3/80
bw3,Noble Victories,bw3-81,81,Pawniard,,,,,,https://assets.tcgdex.net/en/bw/bw3/81
bw3,Noble Victories,bw3-82,82,Bisharp,,,,,,https://assets.tcgdex.net/en/bw/bw3/82
bw3,Noble Victories,bw3-83,83,Durant,,,,,,https://assets.tcgdex.net/en/bw/bw3/83
bw3,Noble Victories,bw3-84,84,Cobalion,,,,,,https://assets.tcgdex.net/en/bw/bw3/84
bw3,Noble Victories,bw3-85,85,Audino,,,,,,https://assets.tcgdex.net/en/bw/bw3/85
bw3,Noble Victories,bw3-86,86,Axew,,,,,,https://assets.tcgdex.net/en/bw/bw3/86
bw3,Noble Victories,bw3-87,87,Fraxure,,,,,,https://assets.tcgdex.net/en/bw/bw3/87
bw3,Noble Victories,bw3-88,88,Haxorus,,,,,,https://assets.tcgdex.net/en/bw/bw3/88
bw3,Noble Victories,bw3-89,89,Druddigon,,,,,,https://assets.tcgdex.net/en/bw/bw3/89
bw3,Noble Victories,bw3-90,90,Cover Fossil,,,,,,https://assets.tcgdex.net/en/bw/bw3/90
bw3,Noble Victories,bw3-91,91,Eviolite,,,,,,https://assets.tcgdex.net/en/bw/bw3/91
bw3,Noble Victories,bw3-92,92,N,,,,,,https://assets.tcgdex.net/en/bw/bw3/92
bw3,Noble Victories,bw3-93,93,Plume Fossil,,,,,,https://assets.tcgdex.net/en/bw/bw3/93
bw3,Noble Victories,bw3-94,94,Rocky Helmet,,,,,,https://assets.tcgdex.net/en/bw/bw3/94
bw3,Noble Victories,bw3-95,95,Super Rod,,,,,,https://assets.tcgdex.net/en/bw/bw3/95
bw3,Noble Victories,bw3-96,96,Xtransceiver,,,,,,https://assets.tcgdex.net/en/bw/bw3/96
bw3,Noble Victories,bw3-97,97,Virizion,,,,,,https://assets.tcgdex.net/en/bw/bw3/97
bw3,Noble Victories,bw3-98,98,Victini,,,,,,https://assets.tcgdex.net/en/bw/bw3/98
bw3,Noble Victories,bw3-99,99,Terrakion,,,,,,https://assets.tcgdex.net/en/bw/bw3/99
bw3,Noble Victories,bw3-100,100,Cobalion,,,,,,https://assets.tcgdex.net/en/bw/bw3/100
bw3,Noble Victories,bw3-101,101,N,,,,,,https://assets.tcgdex.net/en/bw/bw3/101
bw3,Noble Victories,bw3-102,102,Meowth,,,,,,https://assets.tcgdex.net/en/bw/bw3/102
bw4,Next Destinies,bw4-1,1,Pinsir,,,,,,https://assets.tcgdex.net/en/bw/bw4/1
bw4,Next Destinies,bw4-2,2,Seedot,,,,,,https://assets.tcgdex.net/en/bw/bw4/2
bw4,Next Destinies,bw4-3,3,Kricketot,,,,,,https://assets.tcgdex.net/en/bw/bw4/3
bw4,Next Destinies,bw4-4,4,Kricketune,,,,,,https://assets.tcgdex.net/en/bw/bw4/4
bw4,Next Destinies,bw4-5,5,Shaymin-EX,,,,,,https://assets.tcgdex.net/en/bw/bw4/5
bw4,Next Destinies,bw4-6,6,Pansage,,,,,,https://assets.tcgdex.net/en/bw/bw4/6
bw4,Next Destinies,bw4-7,7,Simisage,,,,,,https://assets.tcgdex.net/en/bw/bw4/7
bw4,Next Destinies,bw4-8,8,Foongus,,,,,,https://assets.tcgdex.net/en/bw/bw4/8
bw4,Next Destinies,bw4-9,9,Amoonguss,,,,,,https://assets.tcgdex.net/en/bw/bw4/9
bw4,Next Destinies,bw4-10,10,Growlithe,,,,,,https://assets.tcgdex.net/en/bw/bw4/10
bw4,Next Destinies,bw4-11,11,Growlithe,,,,,,https://assets.tcgdex.net/en/bw/bw4/11
bw4,Next Destinies,bw4-12,12,Arcanine,,,,,,https://assets.tcgdex.net/en/bw/bw4/12
bw4,Next Destinies,bw4-13,13,Arcanine,,,,,,https://assets.tcgdex.net/en/bw/bw4/13
bw4,Next Destinies,bw4-14,14,Moltres,,,,,,https://assets.tcgdex.net/en/bw/bw4/14
bw4,Next Destinies,bw4-15,15,Pansear,,,,,,https://assets.tcgdex.net/en/bw/bw4/15
bw4,Next Destinies,bw4-16,16,Simisear,,,,,,https://assets.tcgdex.net/en/bw/bw4/16
bw4,Next Destinies,bw4-17,17,Darumaka,,,,,,https://assets.tcgdex.net/en/bw/bw4/17
bw4,Next Destinies,bw4-18,18,Litwick,,,,,,https://assets.tcgdex.net/en/bw/bw4/18
bw4,Next Destinies,bw4-19,19,Lampent,,,,,,https://assets.tcgdex.net/en/bw/bw4/19
bw4,Next Destinies,bw4-20,20,Chandelure,,,,,,https://assets.tcgdex.net/en/bw/bw4/20
bw4,Next Destinies,bw4-21,21,Reshiram,,,,,,https://assets.tcgdex.net/en/bw/bw4/21
bw4,Next Destinies,bw4-22,22,Reshiram-EX,,,,,,https://assets.tcgdex.net/en/bw/bw4/22
bw4,Next Destinies,bw4-23,23,Staryu,,,,,,https://assets.tcgdex.net/en/bw/bw4/23
bw4,Next Destinies,bw4-24,24,Starmie,,,,,,https://assets.tcgdex.net/en/bw/bw4/24
bw4,Next Destinies,bw4-25,25,Lapras,,,,,,https://assets.tcgdex.net/en/bw/bw4/25
bw4,Next Destinies,bw4-26,26,Lapras,,,,,,https://assets.tcgdex.net/en/bw/bw4/26
bw4,Next Destinies,bw4-27,27,Articuno,,,,,,https://assets.tcgdex.net/en/bw/bw4/27
bw4,Next Destinies,bw4-28,28,Panpour,,,,,,https://assets.tcgdex.net/en/bw/bw4/28
bw4,Next Destinies,bw4-29,29,Simipour,,,,,,https://assets.tcgdex.net/en/bw/bw4/29
bw4,Next Destinies,bw4-30,30,Basculin,,,,,,https://assets.tcgdex.net/en/bw/bw4/30
bw4,Next Destinies,bw4-31,31,Vanillite,,,,,,https://assets.tcgdex.net/en/bw/bw4/31
bw4,Next Destinies,bw4-32,32,Vanillish,,,,,,https://assets.tcgdex.net/en/bw/bw4/32
bw4,Next Destinies,bw4-33,33,Vanilluxe,,,,,,https://assets.tcgdex.net/en/bw/bw4/33
bw4,Next Destinies,bw4-34,34,Frillish,,,,,,https://assets.tcgdex.net/en/bw/bw4/34
bw4,Next Destinies,bw4-35,35,Jellicent,,,,,,https://assets.tcgdex.net/en/bw/bw4/35
bw4,Next Destinies,bw4-36,36,Cubchoo,,,,,,https://assets.tcgdex.net/en/bw/bw4/36
bw4,Next Destinies,bw4-37,37,Beartic,,,,,,https://assets.tcgdex.net/en/bw/bw4/37
bw4,Next Destinies,bw4-38,38,Kyurem-EX,,,,,,https://assets.tcgdex.net/en/bw/bw4/38
bw4,Next Destinies,bw4-39,39,Pikachu,,,,,,https://assets.tcgdex.net/en/bw/bw4/39
bw4,Next Destinies,bw4-40,40,Raichu,,,,,,https://assets.tcgdex.net/en/bw/bw4/40
bw4,Next Destinies,bw4-41,41,Zapdos,,,,,,https://assets.tcgdex.net/en/bw/bw4/41
bw4,Next Destinies,bw4-42,42,Shinx,,,,,,https://assets.tcgdex.net/en/bw/bw4/42
bw4,Next Destinies,bw4-43,43,Shinx,,,,,,https://assets.tcgdex.net/en/bw/bw4/43
bw4,Next Destinies,bw4-44,44,Luxio,,,,,,https://assets.tcgdex.net/en/bw/bw4/44
bw4,Next Destinies,bw4-45,45,Luxio,,,,,,https://assets.tcgdex.net/en/bw/bw4/45
bw4,Next Destinies,bw4-46,46,Luxray,,,,,,https://assets.tcgdex.net/en/bw/bw4/46
bw4,Next Destinies,bw4-47,47,Blitzle,,,,,,https://assets.tcgdex.net/en/bw/bw4/47
bw4,Next Destinies,bw4-48,48,Zebstrika,,,,,,https://assets.tcgdex.net/en/bw/bw4/48
bw4,Next Destinies,bw4-49,49,Emolga,,,,,,https://assets.tcgdex.net/en/bw/bw4/49
bw4,Next Destinies,bw4-50,50,Zekrom,,,,,,https://assets.tcgdex.net/en/bw/bw4/50
bw4,Next Destinies,bw4-51,51,Zekrom-EX,,,,,,https://assets.tcgdex.net/en/bw/bw4/51
bw4,Next Destinies,bw4-52,52,Grimer,,,,,,https://assets.tcgdex.net/en/bw/bw4/52
bw4,Next Destinies,bw4-53,53,Muk,,,,,,https://assets.tcgdex.net/en/bw/bw4/53
bw4,Next Destinies,bw4-54,54,Mewtwo-EX,,,,,,https://assets.tcgdex.net/en/bw/bw4/54
bw4,Next Destinies,bw4-55,55,Ralts,,,,,,https://assets.tcgdex.net/en/bw/bw4/55
bw4,Next Destinies,bw4-56,56,Kirlia,,,,,,https://assets.tcgdex.net/en/bw/bw4/56
bw4,Next Destinies,bw4-57,57,Gardevoir,,,,,,https://assets.tcgdex.net/en/bw/bw4/57
bw4,Next Destinies,bw4-58,58,Munna,,,,,,https://assets.tcgdex.net/en/bw/bw4/58
bw4,Next Destinies,bw4-59,59,Musharna,,,,,,https://assets.tcgdex.net/en/bw/bw4/59
bw4,Next Destinies,bw4-60,60,Darmanitan,,,,,,https://assets.tcgdex.net/en/bw/bw4/60
